tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,rating_numerator,rating_denominator,dog_stage,retweet_count,favorite_count,tweet_length,hashtags,name,expanded_urls
738166403467907072,,,2016-06-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,12,10,,3828.0,9635.0,63.0,,Axel,https://twitter.com/dog_rates/status/738166403467907072/photo/1
738156290900254721,,,2016-06-01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,10,10,,748.0,2768.0,54.0,,Storkson,https://twitter.com/dog_rates/status/738156290900254721/photo/1
737826014890496000,,,2016-06-01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,10,10,,2006.0,5757.0,114.0,,Remy,https://twitter.com/dog_rates/status/737826014890496000/photo/1
737800304142471168,,,2016-06-01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,10,10,,3904.0,10943.0,90.0,,Bella,https://twitter.com/dog_rates/status/737800304142471168/photo/1
737678689543020544,,,2016-05-31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,11,10,,1509.0,5528.0,116.0,,,https://twitter.com/dog_rates/status/737678689543020544/photo/1
737445876994609152,,,2016-05-31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,13,10,floofer,5048.0,11302.0,108.0,,,https://twitter.com/dog_rates/status/737445876994609152/photo/1
736736130620620800,,,2016-05-29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,13,10,,1972.0,4736.0,38.0,,Chadrick,https://twitter.com/dog_rates/status/736736130620620800/photo/1
736365877722001409,,,2016-05-28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,11,10,pupper,1408.0,4367.0,64.0,,Rory,https://twitter.com/dog_rates/status/736365877722001409/photo/1
736225175608430592,,,2016-05-27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,10,10,,3115.0,8901.0,116.0,,,https://twitter.com/dog_rates/status/736225175608430592/photo/1
736010884653420544,,,2016-05-27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,10,10,,3355.0,8652.0,115.0,,,https://twitter.com/dog_rates/status/736010884653420544/photo/1
735991953473572864,,,2016-05-27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,11,10,,1283.0,3934.0,75.0,,Maxaroni,https://twitter.com/dog_rates/status/735991953473572864/photo/1
735648611367784448,,,2016-05-26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,12,10,pupper,1237.0,4397.0,40.0,,,https://twitter.com/dog_rates/status/735648611367784448/photo/1
735635087207878657,,,2016-05-26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,11,10,,2659.0,6776.0,76.0,,Dakota,https://twitter.com/dog_rates/status/735635087207878657/photo/1
735256018284875776,,,2016-05-24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,8,10,doggo,993.0,3675.0,91.0,,Kellogg,https://twitter.com/dog_rates/status/735256018284875776/photo/1
735137028879360001,,,2016-05-24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,9,10,pupper,1092.0,3428.0,120.0,,Buckley,https://twitter.com/dog_rates/status/735137028879360001/photo/1
734912297295085568,,,2016-05-24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,10,10,,572.0,2993.0,82.0,,Jax,https://twitter.com/dog_rates/status/734912297295085568/photo/1
734787690684657664,,,2016-05-23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,13,10,,7102.0,13745.0,70.0,,,https://twitter.com/dog_rates/status/734787690684657664/photo/1
734776360183431168,,,2016-05-23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,11,10,,608.0,2742.0,115.0,,Livvie,https://twitter.com/dog_rates/status/734776360183431168/photo/1
733828123016450049,,,2016-05-21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,10,10,,881.0,3926.0,89.0,,Terry,https://twitter.com/dog_rates/status/733828123016450049/photo/1
733822306246479872,,,2016-05-21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,10,10,floofer,1141.0,4015.0,79.0,,Moose,https://twitter.com/dog_rates/status/733822306246479872/photo/1
733482008106668032,,,2016-05-20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",10,10,,1065.0,3438.0,44.0,,,https://twitter.com/dog_rates/status/733482008106668032/photo/1
733460102733135873,,,2016-05-20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,11,10,,1451.0,4605.0,95.0,,Hermione,https://twitter.com/dog_rates/status/733460102733135873/photo/1
733109485275860992,,,2016-05-19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",12,10,doggo,17621.0,44619.0,50.0,,,https://twitter.com/dog_rates/status/733109485275860992/photo/1
732732193018155009,,,2016-05-18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,12,10,,599.0,2671.0,64.0,,Ralpher,https://twitter.com/dog_rates/status/732732193018155009/photo/1
732726085725589504,,,2016-05-18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,11,10,,1003.0,3855.0,116.0,,Aldrick,https://twitter.com/dog_rates/status/732726085725589504/photo/1
732585889486888962,,,2016-05-17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",10,10,,868.0,4016.0,96.0,,,https://twitter.com/dog_rates/status/732585889486888962/photo/1
732375214819057664,,,2016-05-17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,11,10,doggo,2838.0,8832.0,113.0,,Kyle,https://twitter.com/dog_rates/status/732375214819057664/photo/1
732005617171337216,,,2016-05-16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11,10,,6154.0,16324.0,70.0,,Larry,https://twitter.com/dog_rates/status/732005617171337216/photo/1
731285275100512256,,,2016-05-14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,12,10,,1090.0,3798.0,72.0,,Solomon,https://twitter.com/dog_rates/status/731285275100512256/photo/1
730924654643314689,,,2016-05-13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,9,10,,2234.0,6682.0,116.0,,,https://twitter.com/dog_rates/status/730924654643314689/photo/1
730573383004487680,,,2016-05-12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,10,10,pupper,2435.0,5407.0,67.0,,Rooney,https://twitter.com/dog_rates/status/730573383004487680/photo/1
730427201120833536,,,2016-05-11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,11,10,,1176.0,3809.0,98.0,,Crystal,https://twitter.com/dog_rates/status/730427201120833536/photo/1
730211855403241472,,,2016-05-11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11,10,,1182.0,4180.0,84.0,,Ziva,https://twitter.com/dog_rates/status/730211855403241472/photo/1
729823566028484608,,,2016-05-10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,13,10,,1390.0,4358.0,54.0,,Stefan,https://twitter.com/dog_rates/status/729823566028484608/photo/1
729463711119904772,,,2016-05-09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,13,10,,2586.0,6340.0,58.0,,Pupcasso,https://twitter.com/dog_rates/status/729463711119904772/photo/1
728986383096946689,,,2016-05-07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",11,10,,917.0,3460.0,116.0,,Puff,https://twitter.com/dog_rates/status/728986383096946689/photo/1
728760639972315136,,,2016-05-07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",13,10,,1911.0,5090.0,73.0,,,https://twitter.com/dog_rates/status/728760639972315136/photo/1
728751179681943552,,,2016-05-07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,10,10,,757.0,3032.0,57.0,,Flurpson,https://twitter.com/dog_rates/status/728751179681943552/photo/1
728409960103686147,,,2016-05-06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,10,10,,2269.0,5383.0,115.0,,Wallace,https://twitter.com/dog_rates/status/728409960103686147/photo/1
728387165835677696,,,2016-05-06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",12,10,,1075.0,3999.0,113.0,,Enchilada,https://twitter.com/dog_rates/status/728387165835677696/photo/1
728046963732717569,,,2016-05-05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,11,10,,1328.0,4722.0,81.0,,Raymond,https://twitter.com/dog_rates/status/728046963732717569/photo/1
728035342121635841,,,2016-05-05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,12,10,pupper,1872.0,4953.0,60.0,,,https://twitter.com/dog_rates/status/728035342121635841/photo/1
728015554473250816,,,2016-05-05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,11,10,pupper,1219.0,4479.0,75.0,,Rueben,https://twitter.com/dog_rates/status/728015554473250816/photo/1
727685679342333952,,,2016-05-04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,12,10,,720.0,3206.0,96.0,,Cilantro,https://twitter.com/dog_rates/status/727685679342333952/photo/1
727644517743104000,,,2016-05-03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,13,10,doggo,1962.0,6431.0,55.0,,,https://twitter.com/dog_rates/status/727644517743104000/photo/1
727524757080539137,,,2016-05-03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,10,10,pupper,1379.0,4900.0,96.0,,,https://twitter.com/dog_rates/status/727524757080539137/photo/1
727314416056803329,,,2016-05-03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,11,10,pupper,834.0,3623.0,93.0,,,https://twitter.com/dog_rates/status/727314416056803329/photo/1
727286334147182592,,,2016-05-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,9,10,,920.0,3324.0,111.0,,,https://twitter.com/dog_rates/status/727286334147182592/photo/1
727175381690781696,,,2016-05-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,10,10,,1540.0,4209.0,93.0,,Karll,https://twitter.com/dog_rates/status/727175381690781696/photo/1
726935089318363137,,,2016-05-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,12,10,,2738.0,7496.0,71.0,,Sprout,https://twitter.com/dog_rates/status/726935089318363137/photo/1
726887082820554753,,,2016-05-01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,10,10,,1677.0,4195.0,113.0,,Blitz,https://twitter.com/dog_rates/status/726887082820554753/photo/1
726828223124897792,,,2016-05-01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,12,10,,1124.0,3882.0,115.0,,Bloop,https://twitter.com/dog_rates/status/726828223124897792/photo/1
726224900189511680,,,2016-04-30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,9,10,,1302.0,4811.0,116.0,,,https://twitter.com/dog_rates/status/726224900189511680/photo/1
725842289046749185,,,2016-04-29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,12,10,,2970.0,7691.0,101.0,,Colby,https://twitter.com/dog_rates/status/725842289046749185/photo/1
725786712245440512,,,2016-04-28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,11,10,pupper,1527.0,4537.0,103.0,,Lillie,https://twitter.com/dog_rates/status/725786712245440512/photo/1
725729321944506368,,,2016-04-28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,12,10,,2009.0,5646.0,114.0,,Lola,https://twitter.com/dog_rates/status/725729321944506368/photo/1
724983749226668032,,,2016-04-26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,12,10,,1462.0,4040.0,116.0,,Fred-Rick,https://twitter.com/dog_rates/status/724983749226668032/photo/1
724771698126512129,,,2016-04-26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,11,10,doggo,725.0,2593.0,46.0,,,https://twitter.com/dog_rates/status/724771698126512129/photo/1
724405726123311104,,,2016-04-25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,10,10,pupper,1847.0,5800.0,98.0,,Ashleigh,https://twitter.com/dog_rates/status/724405726123311104/photo/1
724049859469295616,,,2016-04-24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,10,10,,1984.0,4738.0,89.0,,Kreggory,https://twitter.com/dog_rates/status/724049859469295616/photo/1
724046343203856385,,,2016-04-24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",10,10,,620.0,2901.0,98.0,,Sarge,https://twitter.com/dog_rates/status/724046343203856385/photo/1
724004602748780546,,,2016-04-23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,11,10,pupper,1790.0,4561.0,70.0,,Luther,https://twitter.com/dog_rates/status/724004602748780546/photo/1
723912936180330496,,,2016-04-23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,12,10,,1374.0,4236.0,85.0,,Sugar,https://twitter.com/dog_rates/status/723912936180330496/photo/1
723688335806480385,,,2016-04-23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,12,10,,3347.0,8435.0,64.0,,Reginald,https://twitter.com/dog_rates/status/723688335806480385/photo/1
723673163800948736,,,2016-04-23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,10,10,,1011.0,3291.0,85.0,,Ivar,https://twitter.com/dog_rates/status/723673163800948736/photo/1
723179728551723008,,,2016-04-21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,8,10,,2110.0,5761.0,109.0,,Jangle,https://twitter.com/dog_rates/status/723179728551723008/photo/1
722974582966214656,,,2016-04-21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,4,20,,1764.0,4493.0,40.0,,,https://twitter.com/dog_rates/status/722974582966214656/photo/1
722613351520608256,,,2016-04-20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,12,10,,1831.0,5393.0,110.0,,Schnitzel,https://twitter.com/dog_rates/status/722613351520608256/photo/1
721503162398597120,,,2016-04-17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,11,10,,2124.0,5086.0,35.0,,Panda,https://twitter.com/dog_rates/status/721503162398597120/photo/1
721001180231503872,,,2016-04-15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,11,10,pupper,686.0,2748.0,131.0,,Oliver,https://twitter.com/dog_rates/status/721001180231503872/photo/1
720785406564900865,,,2016-04-15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,12,10,,866.0,3400.0,104.0,,Archie,https://twitter.com/dog_rates/status/720785406564900865/photo/1
720775346191278080,,,2016-04-15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10,10,,760.0,2702.0,87.0,,Berkeley,https://twitter.com/dog_rates/status/720775346191278080/photo/1
720415127506415616,,,2016-04-14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,10,10,,1681.0,4503.0,64.0,,,https://twitter.com/dog_rates/status/720415127506415616/photo/1
720389942216527872,,,2016-04-13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11,10,,2840.0,6974.0,85.0,,Ralphé,https://twitter.com/dog_rates/status/720389942216527872/photo/1
720059472081784833,,,2016-04-13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,9,10,,1268.0,4229.0,124.0,,Charleson,https://twitter.com/dog_rates/status/720059472081784833/photo/1
720043174954147842,,,2016-04-13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,11,10,,2253.0,5332.0,137.0,,Neptune,https://twitter.com/dog_rates/status/720043174954147842/photo/1
719991154352222208,,,2016-04-12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10,10,doggo,1979.0,5281.0,140.0,,,https://twitter.com/dog_rates/status/719991154352222208/photo/1
719551379208073216,,,2016-04-11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10,10,,2192.0,5515.0,118.0,,Harnold,https://twitter.com/dog_rates/status/719551379208073216/photo/1
719367763014393856,,,2016-04-11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,11,10,,827.0,3022.0,142.0,,Sid,https://twitter.com/dog_rates/status/719367763014393856/photo/1
719339463458033665,,,2016-04-11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10,10,,1403.0,4822.0,122.0,,Lucy,https://twitter.com/dog_rates/status/719339463458033665/photo/1
719332531645071360,,,2016-04-11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11,10,,1078.0,3711.0,140.0,,Pippa,https://twitter.com/dog_rates/status/719332531645071360/photo/1
718971898235854848,,,2016-04-10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10,10,,1231.0,3818.0,72.0,,Sadie,https://twitter.com/dog_rates/status/718971898235854848/photo/1
718939241951195136,,,2016-04-09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12,10,,1973.0,5720.0,102.0,,Otis,https://twitter.com/dog_rates/status/718939241951195136/photo/1
718631497683582976,,,2016-04-09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,10,10,,9126.0,20697.0,138.0,,,https://twitter.com/dog_rates/status/718631497683582976/photo/1
